chemin,class,classe_LOC,classe_CLOC,classe_DC,WMC,classe_BC
D:\Tests\jfreechart\src\test\java\org\jfree\data\gantt\SlidingGanttCategoryDatasetTest.java,SlidingGanttCategoryDatasetTest,160,54,0.3375,6,0.05625
D:\Tests\jfreechart\src\test\java\org\jfree\data\gantt\TaskSeriesCollectionTest.java,TaskSeriesCollectionTest,574,144,0.2508710801393728,25,0.010034843205574913
D:\Tests\jfreechart\src\test\java\org\jfree\data\gantt\TaskSeriesTest.java,TaskSeriesTest,108,51,0.4722222222222222,4,0.11805555555555555
D:\Tests\jfreechart\src\test\java\org\jfree\data\gantt\TaskTest.java,TaskTest,110,50,0.45454545454545453,4,0.11363636363636363
D:\Tests\jfreechart\src\test\java\org\jfree\data\gantt\XYTaskDatasetTest.java,XYTaskDatasetTest,121,49,0.4049586776859504,3,0.1349862258953168
D:\Tests\jfreechart\src\test\java\org\jfree\data\flow\DefaultFlowDatasetTest.java,DefaultFlowDatasetTest,116,59,0.5086206896551724,6,0.08477011494252873
D:\Tests\jfreechart\src\test\java\org\jfree\data\flow\FlowKeyTest.java,FlowKeyTest,82,47,0.573170731707317,3,0.19105691056910568
D:\Tests\jfreechart\src\test\java\org\jfree\data\flow\NodeKeyTest.java,NodeKeyTest,84,49,0.5833333333333334,3,0.19444444444444445
D:\Tests\jfreechart\src\main\java\org\jfree\data\ComparableObjectItem.java,ComparableObjectItem,153,97,0.6339869281045751,12,0.05283224400871459
D:\Tests\jfreechart\src\main\java\org\jfree\data\ComparableObjectSeries.java,ComparableObjectSeries,426,217,0.5093896713615024,53,0.009611125874745328
D:\Tests\jfreechart\src\main\java\org\jfree\data\DataUtils.java,DataUtils,247,122,0.4939271255060729,32,0.015435222672064777
D:\Tests\jfreechart\src\main\java\org\jfree\data\DefaultKeyedValue.java,DefaultKeyedValue,149,93,0.6241610738255033,10,0.06241610738255034
D:\Tests\jfreechart\src\main\java\org\jfree\data\DefaultKeyedValues.java,DefaultKeyedValues,413,211,0.5108958837772397,40,0.012772397094430992
D:\Tests\jfreechart\src\main\java\org\jfree\data\DefaultKeyedValues2D.java,DefaultKeyedValues2D,507,252,0.4970414201183432,55,0.009037116729424421
D:\Tests\jfreechart\src\main\java\org\jfree\data\DomainInfo.java,DomainInfo,74,68,0.918918918918919,1,0.918918918918919
D:\Tests\jfreechart\src\main\java\org\jfree\data\DomainOrder.java,DomainOrder,47,41,0.8723404255319149,1,0.8723404255319149
D:\Tests\jfreechart\src\main\java\org\jfree\data\ItemKey.java,ItemKey,47,43,0.9148936170212766,1,0.9148936170212766
D:\Tests\jfreechart\src\main\java\org\jfree\data\KeyedObject.java,KeyedObject,135,79,0.5851851851851851,11,0.0531986531986532
D:\Tests\jfreechart\src\main\java\org\jfree\data\KeyedObjects.java,KeyedObjects,315,166,0.526984126984127,34,0.01549953314659197
D:\Tests\jfreechart\src\main\java\org\jfree\data\KeyedObjects2D.java,KeyedObjects2D,462,218,0.47186147186147187,55,0.008579299488390398
D:\Tests\jfreechart\src\main\java\org\jfree\data\KeyedValue.java,KeyedValue,50,46,0.92,1,0.92
D:\Tests\jfreechart\src\main\java\org\jfree\data\KeyedValueComparator.java,KeyedValueComparator,151,67,0.44370860927152317,17,0.026100506427736658
D:\Tests\jfreechart\src\main\java\org\jfree\data\KeyedValueComparatorType.java,KeyedValueComparatorType,52,47,0.9038461538461539,1,0.9038461538461539
D:\Tests\jfreechart\src\main\java\org\jfree\data\KeyedValues.java,KeyedValues,89,81,0.9101123595505618,1,0.9101123595505618
D:\Tests\jfreechart\src\main\java\org\jfree\data\KeyedValues2D.java,KeyedValues2D,103,91,0.883495145631068,1,0.883495145631068
D:\Tests\jfreechart\src\main\java\org\jfree\data\KeyedValues2DItemKey.java,KeyedValues2DItemKey,141,69,0.48936170212765956,12,0.04078014184397163
D:\Tests\jfreechart\src\main\java\org\jfree\data\KeyedValuesItemKey.java,KeyedValuesItemKey,107,58,0.5420560747663551,9,0.060228452751817235
D:\Tests\jfreechart\src\main\java\org\jfree\data\KeyToGroupMap.java,KeyToGroupMap,287,126,0.43902439024390244,31,0.014162077104642014
D:\Tests\jfreechart\src\main\java\org\jfree\data\Range.java,Range,424,229,0.5400943396226415,50,0.010801886792452831
D:\Tests\jfreechart\src\main\java\org\jfree\data\RangeInfo.java,RangeInfo,70,64,0.9142857142857143,1,0.9142857142857143
D:\Tests\jfreechart\src\main\java\org\jfree\data\RangeType.java,RangeType,53,47,0.8867924528301887,1,0.8867924528301887
D:\Tests\jfreechart\src\main\java\org\jfree\data\UnknownKeyException.java,UnknownKeyException,53,47,0.8867924528301887,1,0.8867924528301887
D:\Tests\jfreechart\src\main\java\org\jfree\data\Value.java,Value,52,48,0.9230769230769231,1,0.9230769230769231
D:\Tests\jfreechart\src\main\java\org\jfree\data\Values.java,Values,59,54,0.9152542372881356,1,0.9152542372881356
D:\Tests\jfreechart\src\main\java\org\jfree\data\Values2D.java,Values2D,69,63,0.9130434782608695,1,0.9130434782608695
D:\Tests\jfreechart\src\main\java\org\jfree\chart\plot\pie\AbstractPieLabelDistributor.java,AbstractPieLabelDistributor,96,72,0.75,5,0.15
D:\Tests\jfreechart\src\main\java\org\jfree\chart\plot\pie\MultiplePiePlot.java,MultiplePiePlot,574,220,0.3832752613240418,54,0.007097690024519293
D:\Tests\jfreechart\src\main\java\org\jfree\chart\plot\pie\package-info.java,package-info,4,3,0.75,1,0.75
D:\Tests\jfreechart\src\main\java\org\jfree\chart\plot\pie\PieLabelDistributor.java,PieLabelDistributor,198,93,0.4696969696969697,26,0.018065268065268068
D:\Tests\jfreechart\src\main\java\org\jfree\chart\plot\pie\PieLabelLinkStyle.java,PieLabelLinkStyle,48,42,0.875,1,0.875
D:\Tests\jfreechart\src\main\java\org\jfree\chart\plot\pie\PieLabelRecord.java,PieLabelRecord,253,139,0.549407114624506,28,0.019621682665160928
D:\Tests\jfreechart\src\main\java\org\jfree\chart\plot\pie\PiePlot.java,PiePlot,2921,1376,0.47107155083875385,257,0.0018329632328356181
D:\Tests\jfreechart\src\main\java\org\jfree\chart\plot\pie\PiePlotState.java,PiePlotState,239,158,0.6610878661087866,21,0.031480374576608884
D:\Tests\jfreechart\src\main\java\org\jfree\data\xml\CategoryDatasetHandler.java,CategoryDatasetHandler,121,73,0.6033057851239669,8,0.07541322314049587
D:\Tests\jfreechart\src\main\java\org\jfree\data\xml\CategorySeriesHandler.java,CategorySeriesHandler,134,78,0.582089552238806,9,0.06467661691542288
D:\Tests\jfreechart\src\main\java\org\jfree\data\xml\DatasetReader.java,DatasetReader,161,89,0.5527950310559007,5,0.11055900621118013
D:\Tests\jfreechart\src\main\java\org\jfree\data\xml\DatasetTags.java,DatasetTags,57,48,0.8421052631578947,1,0.8421052631578947
D:\Tests\jfreechart\src\main\java\org\jfree\data\xml\ItemHandler.java,ItemHandler,151,89,0.5894039735099338,10,0.05894039735099338
D:\Tests\jfreechart\src\main\java\org\jfree\data\xml\KeyHandler.java,KeyHandler,141,88,0.624113475177305,8,0.07801418439716312
D:\Tests\jfreechart\src\main\java\org\jfree\data\xml\PieDatasetHandler.java,PieDatasetHandler,121,76,0.628099173553719,8,0.07851239669421488
D:\Tests\jfreechart\src\main\java\org\jfree\data\xml\RootHandler.java,RootHandler,114,75,0.6578947368421053,7,0.09398496240601505
D:\Tests\jfreechart\src\main\java\org\jfree\data\xml\ValueHandler.java,ValueHandler,147,87,0.5918367346938775,9,0.06575963718820861
D:\Tests\jfreechart\src\main\java\org\jfree\data\gantt\GanttCategoryDataset.java,GanttCategoryDataset,160,145,0.90625,1,0.90625
D:\Tests\jfreechart\src\main\java\org\jfree\data\gantt\SlidingGanttCategoryDataset.java,SlidingGanttCategoryDataset,617,335,0.5429497568881686,54,0.010054625127558678
D:\Tests\jfreechart\src\main\java\org\jfree\data\gantt\Task.java,Task,229,131,0.5720524017467249,22,0.026002381897578405
D:\Tests\jfreechart\src\main\java\org\jfree\data\gantt\TaskSeries.java,TaskSeries,184,105,0.5706521739130435,16,0.035665760869565216
D:\Tests\jfreechart\src\main\java\org\jfree\data\gantt\TaskSeriesCollection.java,TaskSeriesCollection,633,319,0.5039494470774092,46,0.010955422762552373
D:\Tests\jfreechart\src\main\java\org\jfree\data\gantt\XYTaskDataset.java,XYTaskDataset,445,242,0.5438202247191011,37,0.014697843911327056
D:\Tests\jfreechart\src\main\java\org\jfree\chart\renderer\xy\AbstractXYItemRenderer.java,AbstractXYItemRenderer,1524,552,0.36220472440944884,144,0.002515310586176728
D:\Tests\jfreechart\src\main\java\org\jfree\chart\renderer\xy\CandlestickRenderer.java,CandlestickRenderer,818,390,0.4767726161369193,66,0.00722382751722605
D:\Tests\jfreechart\src\main\java\org\jfree\chart\renderer\xy\ClusteredXYBarRenderer.java,ClusteredXYBarRenderer,328,131,0.39939024390243905,32,0.01248094512195122
D:\Tests\jfreechart\src\main\java\org\jfree\chart\renderer\xy\CyclicXYItemRenderer.java,CyclicXYItemRenderer,437,188,0.4302059496567506,48,0.008962623951182304
D:\Tests\jfreechart\src\main\java\org\jfree\chart\renderer\xy\DefaultXYItemRenderer.java,DefaultXYItemRenderer,52,46,0.8846153846153846,1,0.8846153846153846
D:\Tests\jfreechart\src\main\java\org\jfree\chart\renderer\xy\DeviationRenderer.java,DeviationRenderer,342,174,0.5087719298245614,28,0.01817042606516291
D:\Tests\jfreechart\src\main\java\org\jfree\chart\renderer\xy\DeviationStepRenderer.java,DeviationStepRenderer,282,109,0.38652482269503546,30,0.012884160756501182
D:\Tests\jfreechart\src\main\java\org\jfree\chart\renderer\xy\GradientXYBarPainter.java,GradientXYBarPainter,339,125,0.3687315634218289,29,0.012714881497304445
D:\Tests\jfreechart\src\main\java\org\jfree\chart\renderer\xy\HighLowRenderer.java,HighLowRenderer,448,206,0.45982142857142855,43,0.010693521594684384
D:\Tests\jfreechart\src\main\java\org\jfree\chart\renderer\xy\package-info.java,package-info,4,3,0.75,1,0.75
D:\Tests\jfreechart\src\main\java\org\jfree\chart\renderer\xy\SamplingXYLineRenderer.java,SamplingXYLineRenderer,333,163,0.4894894894894895,18,0.027193860527193862
D:\Tests\jfreechart\src\main\java\org\jfree\chart\renderer\xy\StackedXYAreaRenderer.java,StackedXYAreaRenderer,609,274,0.44991789819376027,54,0.00833181292951408
D:\Tests\jfreechart\src\main\java\org\jfree\chart\renderer\xy\StackedXYAreaRenderer2.java,StackedXYAreaRenderer2,493,170,0.3448275862068966,43,0.00801924619085806
D:\Tests\jfreechart\src\main\java\org\jfree\chart\renderer\xy\StackedXYBarRenderer.java,StackedXYBarRenderer,374,150,0.40106951871657753,42,0.009549274255156608
D:\Tests\jfreechart\src\main\java\org\jfree\chart\renderer\xy\StandardXYBarPainter.java,StandardXYBarPainter,202,96,0.4752475247524752,21,0.022630834512022628
D:\Tests\jfreechart\src\main\java\org\jfree\chart\renderer\xy\StandardXYItemRenderer.java,StandardXYItemRenderer,902,436,0.48337028824833705,89,0.005431126834250978
D:\Tests\jfreechart\src\main\java\org\jfree\chart\renderer\xy\VectorRenderer.java,VectorRenderer,314,108,0.34394904458598724,28,0.012283894449499544
D:\Tests\jfreechart\src\main\java\org\jfree\chart\renderer\xy\WindItemRenderer.java,WindItemRenderer,157,73,0.46496815286624205,3,0.15498938428874734
D:\Tests\jfreechart\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer.java,XYAreaRenderer,649,265,0.4083204930662558,61,0.006693778574856652
D:\Tests\jfreechart\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer2.java,XYAreaRenderer2,392,159,0.40561224489795916,27,0.015022675736961451
D:\Tests\jfreechart\src\main\java\org\jfree\chart\renderer\xy\XYBarPainter.java,XYBarPainter,80,69,0.8625,1,0.8625
D:\Tests\jfreechart\src\main\java\org\jfree\chart\renderer\xy\XYBarRenderer.java,XYBarRenderer,1084,463,0.42712177121771217,116,0.0036820842346354495
D:\Tests\jfreechart\src\main\java\org\jfree\chart\renderer\xy\XYBlockRenderer.java,XYBlockRenderer,484,228,0.47107438016528924,49,0.009613762860516108
D:\Tests\jfreechart\src\main\java\org\jfree\chart\renderer\xy\XYBoxAndWhiskerRenderer.java,XYBoxAndWhiskerRenderer,733,301,0.4106412005457026,57,0.0072042315885210975
D:\Tests\jfreechart\src\main\java\org\jfree\chart\renderer\xy\XYBubbleRenderer.java,XYBubbleRenderer,311,119,0.38263665594855306,27,0.014171727998094559
D:\Tests\jfreechart\src\main\java\org\jfree\chart\renderer\xy\XYDifferenceRenderer.java,XYDifferenceRenderer,1057,354,0.33491012298959316,86,0.0038943037556929436
D:\Tests\jfreechart\src\main\java\org\jfree\chart\renderer\xy\XYDotRenderer.java,XYDotRenderer,336,167,0.49702380952380953,25,0.01988095238095238
D:\Tests\jfreechart\src\main\java\org\jfree\chart\renderer\xy\XYErrorRenderer.java,XYErrorRenderer,415,204,0.491566265060241,29,0.01695056086414624
D:\Tests\jfreechart\src\main\java\org\jfree\chart\renderer\xy\XYItemRenderer.java,XYItemRenderer,1327,1158,0.8726450640542577,1,0.8726450640542577
D:\Tests\jfreechart\src\main\java\org\jfree\chart\renderer\xy\XYItemRendererState.java,XYItemRendererState,182,145,0.7967032967032966,8,0.09958791208791208
D:\Tests\jfreechart\src\main\java\org\jfree\chart\renderer\xy\XYLineAndShapeRenderer.java,XYLineAndShapeRenderer,1078,559,0.5185528756957328,103,0.005034493938793522
D:\Tests\jfreechart\src\main\java\org\jfree\chart\renderer\xy\XYShapeRenderer.java,XYShapeRenderer,562,292,0.5195729537366548,44,0.01180847622128761
D:\Tests\jfreechart\src\main\java\org\jfree\chart\renderer\xy\XYSplineRenderer.java,XYSplineRenderer,463,210,0.4535637149028078,44,0.010308266247791086
D:\Tests\jfreechart\src\main\java\org\jfree\chart\renderer\xy\XYStepAreaRenderer.java,XYStepAreaRenderer,565,272,0.4814159292035398,61,0.007892064413172783
D:\Tests\jfreechart\src\main\java\org\jfree\chart\renderer\xy\XYStepRenderer.java,XYStepRenderer,316,152,0.4810126582278481,28,0.017179023508137433
D:\Tests\jfreechart\src\main\java\org\jfree\chart\renderer\xy\YIntervalRenderer.java,YIntervalRenderer,277,135,0.48736462093862815,16,0.03046028880866426
D:\Tests\jfreechart\src\main\java\org\jfree\chart\plot\dial\AbstractDialLayer.java,AbstractDialLayer,193,119,0.616580310880829,13,0.047429254683140694
D:\Tests\jfreechart\src\main\java\org\jfree\chart\plot\dial\ArcDialFrame.java,ArcDialFrame,467,239,0.5117773019271948,32,0.01599304068522484
D:\Tests\jfreechart\src\main\java\org\jfree\chart\plot\dial\DialBackground.java,DialBackground,242,142,0.5867768595041323,14,0.041912632821723736
D:\Tests\jfreechart\src\main\java\org\jfree\chart\plot\dial\DialCap.java,DialCap,305,174,0.5704918032786885,20,0.028524590163934428
D:\Tests\jfreechart\src\main\java\org\jfree\chart\plot\dial\DialFrame.java,DialFrame,59,52,0.8813559322033898,1,0.8813559322033898
D:\Tests\jfreechart\src\main\java\org\jfree\chart\plot\dial\DialLayer.java,DialLayer,102,88,0.8627450980392157,1,0.8627450980392157
D:\Tests\jfreechart\src\main\java\org\jfree\chart\plot\dial\DialLayerChangeEvent.java,DialLayerChangeEvent,62,50,0.8064516129032258,3,0.26881720430107525
D:\Tests\jfreechart\src\main\java\org\jfree\chart\plot\dial\DialLayerChangeListener.java,DialLayerChangeListener,51,46,0.9019607843137255,1,0.9019607843137255
D:\Tests\jfreechart\src\main\java\org\jfree\chart\plot\dial\DialPlot.java,DialPlot,752,379,0.5039893617021277,73,0.006903963858933256
D:\Tests\jfreechart\src\main\java\org\jfree\chart\plot\dial\DialPointer.java,DialPointer,562,283,0.50355871886121,37,0.013609695104357026
D:\Tests\jfreechart\src\main\java\org\jfree\chart\plot\dial\DialScale.java,DialScale,63,58,0.9206349206349206,1,0.9206349206349206
D:\Tests\jfreechart\src\main\java\org\jfree\chart\plot\dial\DialTextAnnotation.java,DialTextAnnotation,361,202,0.5595567867036011,25,0.022382271468144043
D:\Tests\jfreechart\src\main\java\org\jfree\chart\plot\dial\DialValueIndicator.java,DialValueIndicator,690,363,0.5260869565217391,57,0.009229595728451563
D:\Tests\jfreechart\src\main\java\org\jfree\chart\plot\dial\package-info.java,package-info,4,3,0.75,1,0.75
D:\Tests\jfreechart\src\main\java\org\jfree\chart\plot\dial\StandardDialFrame.java,StandardDialFrame,322,173,0.5372670807453416,21,0.02558414670215912
D:\Tests\jfreechart\src\main\java\org\jfree\chart\plot\dial\StandardDialRange.java,StandardDialRange,391,210,0.5370843989769821,31,0.017325303192805876
D:\Tests\jfreechart\src\main\java\org\jfree\chart\plot\dial\StandardDialScale.java,StandardDialScale,918,501,0.545751633986928,77,0.0070876835582717925
D:\Tests\jfreechart\src\main\java\org\jfree\chart\entity\AxisEntity.java,AxisEntity,191,112,0.5863874345549738,13,0.04510672573499798
D:\Tests\jfreechart\src\main\java\org\jfree\chart\entity\CategoryItemEntity.java,CategoryItemEntity,175,110,0.6285714285714286,14,0.044897959183673466
D:\Tests\jfreechart\src\main\java\org\jfree\chart\entity\CategoryLabelEntity.java,CategoryLabelEntity,117,72,0.6153846153846154,8,0.07692307692307693
D:\Tests\jfreechart\src\main\java\org\jfree\chart\entity\ChartEntity.java,ChartEntity,371,190,0.5121293800539084,34,0.015062628825114954
D:\Tests\jfreechart\src\main\java\org\jfree\chart\entity\EntityCollection.java,EntityCollection,95,82,0.8631578947368421,1,0.8631578947368421
D:\Tests\jfreechart\src\main\java\org\jfree\chart\entity\FlowEntity.java,FlowEntity,104,66,0.6346153846153846,7,0.09065934065934066
D:\Tests\jfreechart\src\main\java\org\jfree\chart\entity\JFreeChartEntity.java,JFreeChartEntity,190,111,0.5842105263157895,13,0.04493927125506073
D:\Tests\jfreechart\src\main\java\org\jfree\chart\entity\LegendItemEntity.java,LegendItemEntity,154,98,0.6363636363636364,12,0.05303030303030303
D:\Tests\jfreechart\src\main\java\org\jfree\chart\entity\NodeEntity.java,NodeEntity,88,65,0.7386363636363636,2,0.3693181818181818
D:\Tests\jfreechart\src\main\java\org\jfree\chart\entity\package-info.java,package-info,4,3,0.75,1,0.75
D:\Tests\jfreechart\src\main\java\org\jfree\chart\entity\PieSectionEntity.java,PieSectionEntity,211,130,0.6161137440758294,17,0.036241984945637025
D:\Tests\jfreechart\src\main\java\org\jfree\chart\entity\PlotEntity.java,PlotEntity,190,111,0.5842105263157895,13,0.04493927125506073
D:\Tests\jfreechart\src\main\java\org\jfree\chart\entity\StandardEntityCollection.java,StandardEntityCollection,190,104,0.5473684210526316,17,0.032198142414860687
D:\Tests\jfreechart\src\main\java\org\jfree\chart\entity\TickLabelEntity.java,TickLabelEntity,57,47,0.8245614035087719,2,0.41228070175438597
D:\Tests\jfreechart\src\main\java\org\jfree\chart\entity\TitleEntity.java,TitleEntity,190,111,0.5842105263157895,13,0.04493927125506073
D:\Tests\jfreechart\src\main\java\org\jfree\chart\entity\XYAnnotationEntity.java,XYAnnotationEntity,101,66,0.6534653465346535,9,0.07260726072607261
D:\Tests\jfreechart\src\main\java\org\jfree\chart\entity\XYItemEntity.java,XYItemEntity,153,97,0.6339869281045751,14,0.045284780578898225
D:\Tests\jfreechart\src\main\java\org\jfree\data\io\CSV.java,CSV,186,95,0.510752688172043,15,0.034050179211469536
D:\Tests\jfreechart\src\main\java\org\jfree\chart\encoders\EncoderUtil.java,EncoderUtil,178,125,0.702247191011236,1,0.702247191011236
D:\Tests\jfreechart\src\main\java\org\jfree\chart\encoders\ImageEncoder.java,ImageEncoder,95,82,0.8631578947368421,1,0.8631578947368421
D:\Tests\jfreechart\src\main\java\org\jfree\chart\encoders\ImageEncoderFactory.java,ImageEncoderFactory,143,91,0.6363636363636364,10,0.06363636363636363
D:\Tests\jfreechart\src\main\java\org\jfree\chart\encoders\ImageFormat.java,ImageFormat,52,46,0.8846153846153846,1,0.8846153846153846
D:\Tests\jfreechart\src\main\java\org\jfree\chart\encoders\package-info.java,package-info,4,3,0.75,1,0.75
D:\Tests\jfreechart\src\main\java\org\jfree\chart\encoders\SunJPEGEncoderAdapter.java,SunJPEGEncoderAdapter,156,97,0.6217948717948718,7,0.08882783882783883
D:\Tests\jfreechart\src\main\java\org\jfree\chart\encoders\SunPNGEncoderAdapter.java,SunPNGEncoderAdapter,117,81,0.6923076923076923,5,0.13846153846153847
D:\Tests\jfreechart\src\test\java\org\jfree\data\time\DateRangeTest.java,DateRangeTest,94,51,0.5425531914893617,5,0.10851063829787233
D:\Tests\jfreechart\src\test\java\org\jfree\data\time\DayTest.java,DayTest,510,151,0.296078431372549,35,0.008459383753501401
D:\Tests\jfreechart\src\test\java\org\jfree\data\time\FixedMillisecondTest.java,FixedMillisecondTest,87,51,0.5862068965517241,5,0.11724137931034481
D:\Tests\jfreechart\src\test\java\org\jfree\data\time\HourTest.java,HourTest,463,137,0.2958963282937365,32,0.009246760259179266
D:\Tests\jfreechart\src\test\java\org\jfree\data\time\MillisecondTest.java,MillisecondTest,458,125,0.27292576419213976,28,0.00974734872114785
D:\Tests\jfreechart\src\test\java\org\jfree\data\time\MinuteTest.java,MinuteTest,438,122,0.2785388127853881,28,0.00994781474233529
D:\Tests\jfreechart\src\test\java\org\jfree\data\time\MonthTest.java,MonthTest,525,151,0.2876190476190476,36,0.007989417989417989
D:\Tests\jfreechart\src\test\java\org\jfree\data\time\MovingAverageTest.java,MovingAverageTest,89,48,0.5393258426966292,3,0.1797752808988764
D:\Tests\jfreechart\src\test\java\org\jfree\data\time\QuarterTest.java,QuarterTest,546,158,0.2893772893772894,37,0.007821007821007822
D:\Tests\jfreechart\src\test\java\org\jfree\data\time\SecondTest.java,SecondTest,430,118,0.2744186046511628,27,0.010163652024117141
D:\Tests\jfreechart\src\test\java\org\jfree\data\time\SimpleTimePeriodTest.java,SimpleTimePeriodTest,156,61,0.391025641025641,8,0.04887820512820513
D:\Tests\jfreechart\src\test\java\org\jfree\data\time\TimePeriodAnchorTest.java,TimePeriodAnchorTest,62,44,0.7096774193548387,3,0.23655913978494625
D:\Tests\jfreechart\src\test\java\org\jfree\data\time\TimePeriodValuesCollectionTest.java,TimePeriodValuesCollectionTest,176,67,0.3806818181818182,7,0.05438311688311688
D:\Tests\jfreechart\src\test\java\org\jfree\data\time\TimePeriodValuesTest.java,TimePeriodValuesTest,267,95,0.35580524344569286,15,0.02372034956304619
D:\Tests\jfreechart\src\test\java\org\jfree\data\time\TimePeriodValueTest.java,TimePeriodValueTest,81,47,0.5802469135802469,5,0.11604938271604939
D:\Tests\jfreechart\src\test\java\org\jfree\data\time\TimeSeriesCollectionTest.java,TimeSeriesCollectionTest,410,104,0.25365853658536586,13,0.01951219512195122
D:\Tests\jfreechart\src\test\java\org\jfree\data\time\TimeSeriesDataItemTest.java,TimeSeriesDataItemTest,85,53,0.6235294117647059,4,0.15588235294117647
D:\Tests\jfreechart\src\test\java\org\jfree\data\time\TimeSeriesTest.java,TimeSeriesTest,1005,221,0.21990049751243781,41,0.005363426768596045
D:\Tests\jfreechart\src\test\java\org\jfree\data\time\TimeTableXYDatasetTest.java,TimeTableXYDatasetTest,143,58,0.40559440559440557,7,0.05794205794205794
D:\Tests\jfreechart\src\test\java\org\jfree\data\time\WeekTest.java,WeekTest,639,183,0.2863849765258216,38,0.007536446750679516
D:\Tests\jfreechart\src\test\java\org\jfree\data\time\YearTest.java,YearTest,465,137,0.2946236559139785,32,0.009206989247311828
D:\Tests\jfreechart\src\main\java\org\jfree\chart\title\CompositeTitle.java,CompositeTitle,223,126,0.5650224215246636,16,0.03531390134529148
D:\Tests\jfreechart\src\main\java\org\jfree\chart\title\DateTitle.java,DateTitle,154,117,0.7597402597402597,3,0.2532467532467532
D:\Tests\jfreechart\src\main\java\org\jfree\chart\title\ImageTitle.java,ImageTitle,330,154,0.4666666666666667,20,0.023333333333333334
D:\Tests\jfreechart\src\main\java\org\jfree\chart\title\package-info.java,package-info,4,3,0.75,1,0.75
D:\Tests\jfreechart\src\main\java\org\jfree\chart\title\ShortTextTitle.java,ShortTextTitle,223,104,0.4663677130044843,18,0.025909317389138018
D:\Tests\jfreechart\src\main\java\org\jfree\chart\title\TextTitle.java,TextTitle,800,332,0.415,90,0.004611111111111111
D:\Tests\jfreechart\src\main\java\org\jfree\chart\title\Title.java,Title,396,216,0.5454545454545454,33,0.01652892561983471
